vehicle_id,bank_id,fuel_type,annual_fuel_consumption_l,reporting_year,scope1_tco2e_2024,scope1_tco2e_2024_clean,vehicle_type,registration_year,annual_km_2024,annual_electricity_consumption_kwh,emission_factor_source,emissions_g_co2_per_km,annual_km_2022,annual_km_2023,scope1_check,scope1_delta_pct,scope1_recalc,delta_pct,scope1_fuel_path,delta_fuel_path,scope1_tco2e_2024_original
VEH0406,BANK05,diesel,1524.3,2023,4.069881,4.069881,van,2023,23618,0.0,manufacturer_declared,156,22993,22555,3.684408,10.46279347998375,3.684408,0.0004668419371481,0.0,,4.0699
VEH0407,BANK05,diesel,1088.7,2021,2.906829,2.906829,van,2021,13822,0.0,WLTP,178,12808,13341,2.460316,18.1474249649232,2.460316,0.0009976606577699,0.0,,2.9068
VEH0408,BANK05,electric,0.0,2024,0.0,0.0,suv,2024,25427,4576.9,DEFRA_fleet_average,2,24235,26271,0.050854,0.0904550281197102,0.050854,100.0,0.0,,0.0509
VEH0409,BANK05,petrol,1460.1,2023,3.898467,3.898467,sedan,2023,26790,0.0,DEFRA_fleet_average,200,26016,25972,5.358,27.239641657334825,5.358,0.0008464794151526,3.372831,15.585393990982654,3.8985
VEH0410,BANK05,hybrid,2752.8,2021,7.349976,7.349976,compact,2021,32111,0.0,DEFRA_fleet_average,106,33834,32629,3.403766,115.937288285975,3.403766,0.0003265306122422,7.377504000000001,0.3728090150815412,7.35
VEH0411,BANK05,diesel,1471.2,2023,3.928104,3.928104,van,2023,22018,0.0,NEDC,159,22512,22067,3.500862,12.20379437978418,3.500862,0.0001018304014579,0.0,,3.9281
VEH0412,BANK05,electric,0.0,2018,0.0,0.0,executive,2018,21556,3880.1,DEFRA_fleet_average,5,20033,21138,0.10778,0.0185563184264298,0.10778,100.0,0.0,,0.1078
VEH0413,BANK05,electric,0.0,2024,0.0,0.0,sedan,2024,14865,2675.7,DEFRA_fleet_average,4,14061,14632,0.05946,0.0672721157080362,0.05946,100.0,0.0,,0.0595
VEH0414,BANK05,diesel,2313.9,2020,6.178113,6.178113,compact,2020,32884,0.0,NEDC,141,32082,31612,4.636644,33.245079846544165,4.636644,0.0002104206794975,0.0,,6.1781
VEH0415,BANK05,diesel,1494.3,2019,3.989781,3.989781,compact,2019,19275,0.0,NEDC,177,18592,19355,3.411675,16.945488652934408,3.411675,0.0004762143465835,0.0,,3.9898
VEH0416,BANK05,petrol,1739.0,2019,4.64313,4.64313,van,2019,28436,0.0,manufacturer_declared,155,27778,29201,4.40758,5.343521841917771,4.40758,0.0006461200491189,4.0170900000000005,15.58366877515811,4.6431
VEH0417,BANK05,diesel,2255.7,2024,6.022719,6.022719,compact,2024,31673,0.0,WLTP,151,32996,33021,4.782623,25.92880517657361,4.782623,0.0003154731266706,0.0,,6.0227
VEH0418,BANK05,electric,0.0,2024,0.0,0.0,sedan,2024,25823,4648.1,manufacturer_declared,1,27273,24658,0.025823,0.0890678852185986,0.025823,100.0,0.0,,0.0258
VEH0419,BANK05,petrol,1262.3,2021,3.370341,3.370341,sedan,2021,23203,0.0,manufacturer_declared,187,22107,22809,4.338961,22.32472243931209,4.338961,0.0012165089161189,2.915913,15.5830095067994,3.3703
VEH0420,BANK05,petrol,2163.8,2022,5.777346,5.777346,compact,2022,24752,0.0,NEDC,199,25300,26005,4.925648,17.290151468395642,4.925648,0.0007962196873855,4.998378000000001,15.583495285870727,5.7773
VEH0421,BANK05,electric,0.0,2019,0.0,0.0,suv,2019,34392,6190.6,DEFRA_fleet_average,2,33108,32739,0.068784,0.0232612235403613,0.068784,100.0,0.0,,0.0688
VEH0422,BANK05,diesel,1376.7,2022,3.675789,3.675789,compact,2022,17145,0.0,DEFRA_fleet_average,171,16746,17908,2.931795,25.377115384943355,2.931795,0.0002992545840417,0.0,,3.6758
VEH0423,BANK05,petrol,1056.9,2024,2.821923,2.821923,sedan,2024,14200,0.0,DEFRA_fleet_average,146,13590,13594,2.0732,36.11325487169593,2.0732,0.0008150536872357,2.4414390000000004,15.583473517052829,2.8219
VEH0424,BANK05,diesel,1847.3,2023,4.932291,4.932291,suv,2023,31354,0.0,DEFRA_fleet_average,180,33353,31158,5.64372,12.605515511045912,5.64372,0.0001824706526261,0.0,,4.9323
VEH0425,BANK05,petrol,2579.3,2020,6.886731,6.886731,executive,2020,30452,0.0,NEDC,162,30207,28994,4.933224,39.5983640718524,4.933224,0.0004501430293158,5.958183000000001,15.583895291567904,6.8867
VEH0426,BANK05,diesel,572.0,2022,1.52724,1.52724,executive,2022,10111,0.0,manufacturer_declared,147,10079,9907,1.486317,2.750624530298704,1.486317,0.0026191723415426,0.0,,1.5272
VEH0427,BANK05,diesel,518.6,2019,1.384662,1.384662,sedan,2019,8117,0.0,WLTP,179,7496,8181,1.452943,4.696880744805546,1.452943,0.0027442767386424,0.0,,1.3847
VEH0428,BANK05,diesel,1807.2,2020,4.825224,4.825224,suv,2020,23559,0.0,WLTP,157,22201,23527,3.698763,30.454424898270037,3.698763,0.0004973887092906,0.0,,4.8252
VEH0429,BANK05,diesel,1754.9,2020,4.685583,4.685583,compact,2020,25913,0.0,DEFRA_fleet_average,178,27825,24527,4.612514,1.584515515833664,4.612514,0.0003628137271579,0.0,,4.6856
VEH0430,BANK05,petrol,702.4,2019,1.875408,1.875408,sedan,2019,12563,0.0,manufacturer_declared,167,12181,12637,2.098021,10.610999603912456,2.098021,0.0004265756638588,1.622544,15.58392253153073,1.8754
VEH0431,BANK05,diesel,1397.9,2020,3.732393,3.732393,executive,2020,21362,0.0,manufacturer_declared,164,21092,20158,3.503368,6.537480504474555,3.503368,0.000187546886724,0.0,,3.7324
VEH0432,BANK05,electric,0.0,2024,0.0,0.0,executive,2024,9656,1738.1,WLTP,1,10189,9844,0.009656,0.4556752278376205,0.009656,100.0,0.0,,0.0097
VEH0433,BANK05,diesel,1132.8,2021,3.024576,3.024576,executive,2021,19845,0.0,manufacturer_declared,140,18817,18736,2.7783,8.865133354929263,2.7783,0.0007934933544866,0.0,,3.0246
VEH0434,BANK05,petrol,796.5,2019,2.126655,2.126655,compact,2019,14994,0.0,NEDC,169,15125,15855,2.533986,16.07293805096003,2.533986,0.0021159542953906,1.839915,15.586861349573216,2.1267
VEH0435,BANK05,diesel,907.7,2019,2.423559,2.423559,compact,2019,11379,0.0,manufacturer_declared,132,10759,11031,1.502028,61.35518112844768,1.502028,0.0016916983000477,0.0,,2.4236
VEH0436,BANK05,electric,0.0,2023,0.0,0.0,suv,2023,15720,2829.6,NEDC,1,14505,15226,0.01572,0.1272264631043425,0.01572,100.0,0.0,,0.0157
VEH0437,BANK05,diesel,2451.2,2020,6.544704,6.544704,compact,2020,33653,0.0,NEDC,148,33928,33192,4.980644,31.40268607834649,4.980644,6.111815668493761e-05,0.0,,6.5447
VEH0438,BANK05,diesel,2802.6,2024,7.482942,7.482942,suv,2024,31178,0.0,NEDC,171,31713,31473,5.331438,40.35425339279946,5.331438,0.0005612797177637,0.0,,7.4829
VEH0439,BANK05,hybrid,665.7,2021,1.777419,1.777419,compact,2021,11208,0.0,WLTP,102,10949,11137,1.143216,55.47368126408308,1.143216,0.0010689771576455,1.7840760000000002,0.3741993054107631,1.7774
VEH0440,BANK05,diesel,1135.1,2018,3.030717,3.030717,van,2018,18425,0.0,manufacturer_declared,153,19491,18394,2.819025,7.508801802041488,2.819025,0.0005609265186312,0.0,,3.0307
VEH0441,BANK05,petrol,832.3,2022,2.222241,2.222241,suv,2022,12989,0.0,manufacturer_declared,198,13175,12974,2.571822,13.594331178440813,2.571822,0.0018450184501825,1.922613,15.582283069967804,2.2222
VEH0442,BANK05,diesel,1436.1,2018,3.834387,3.834387,sedan,2018,21991,0.0,NEDC,163,20739,23242,3.584533,6.970698833013953,3.584533,0.0003390360943052,0.0,,3.8344
VEH0443,BANK05,electric,0.0,2019,0.0,0.0,sedan,2019,29621,5331.8,DEFRA_fleet_average,3,29408,27868,0.088863,0.0416371268131947,0.088863,100.0,0.0,,0.0889
VEH0444,BANK05,petrol,1746.3,2021,4.662621,4.662621,sedan,2021,28877,0.0,WLTP,177,30650,30159,5.111229,8.77732146221583,5.111229,0.0004503924848664,4.033953,15.583895003238757,4.6626
VEH0445,BANK05,diesel,1249.0,2020,3.33483,3.33483,suv,2020,20443,0.0,DEFRA_fleet_average,176,20536,21117,3.597968,7.3143507668773,3.597968,0.0008996041741692,0.0,,3.3348
VEH0446,BANK05,electric,0.0,2020,0.0,0.0,executive,2020,25881,4658.6,manufacturer_declared,3,25460,24976,0.077643,0.0553816828303921,0.077643,100.0,0.0,,0.0776
VEH0447,BANK05,diesel,548.2,2020,1.463694,1.463694,compact,2020,10495,0.0,DEFRA_fleet_average,139,9836,10230,1.458805,0.3355486168473575,1.458805,0.0004099200655838,0.0,,1.4637
VEH0448,BANK05,petrol,1609.1,2019,4.296297,4.296297,executive,2019,25197,0.0,manufacturer_declared,153,24460,26614,3.855141,11.443394677393108,3.855141,6.98275259998407e-05,3.717021,15.58449629420979,4.2963
VEH0449,BANK05,petrol,1991.3,2023,5.316771,5.316771,sedan,2023,29044,0.0,DEFRA_fleet_average,144,30235,30599,4.182336,27.12512815804372,4.182336,0.0005454408666794,4.599903,15.58504603249241,5.3168
VEH0450,BANK05,diesel,2235.2,2020,5.967984,5.967984,sedan,2020,29586,0.0,DEFRA_fleet_average,172,29120,29821,5.088792,17.27734204895779,5.088792,0.0002680965147381,0.0,,5.968
