counterparty_id,reporting_year,total_ghg_tco2e,emissions_id,bank_id,scope_1_tco2e,scope_2_location_tco2e,scope_2_market_tco2e,scope_3_tco2e,pcaf_data_quality_score,data_source,verification_status,gwp_basis
CP00229,2023,1549.9,EM000686,,448.3,163.0,158.3,938.6,4,estimated_economic,modeled,IPCC_AR6
CP00229,2024,1543.6,EM000687,,420.5,152.9,118.7,970.2,3,estimated_physical,self_reported,IPCC_AR6
CP00230,2022,8220.6,EM000688,,1317.6,479.1,440.7,6423.9,2,reported,self_reported,IPCC_AR6
CP00230,2023,9503.2,EM000689,,1257.9,457.4,346.6,7787.9,3,estimated_physical,self_reported,IPCC_AR6
CP00230,2024,6929.9,EM000690,,1201.0,436.7,413.2,5292.2,3,estimated_physical,self_reported,IPCC_AR6
CP00231,2022,1104.5,EM000691,,214.7,78.1,64.8,811.7,5,estimated_economic,modeled,IPCC_AR6
CP00231,2023,965.5,EM000692,,202.0,73.5,53.2,690.0,4,estimated_economic,modeled,IPCC_AR6
CP00231,2024,962.1,EM000693,,190.1,69.1,59.7,702.9,3,estimated_physical,self_reported,IPCC_AR6
CP00232,2022,435.5,EM000694,,75.8,27.6,21.6,332.1,4,estimated_economic,modeled,IPCC_AR6
CP00232,2023,519.0,EM000695,,72.2,26.2,18.4,420.6,4,estimated_economic,modeled,IPCC_AR6
CP00232,2024,397.5,EM000696,,68.7,25.0,20.3,303.8,5,estimated_economic,modeled,IPCC_AR6
CP00233,2022,1379494.3,EM000697,,412945.3,150161.9,118922.9,816387.1,4,estimated_economic,modeled,IPCC_AR6
CP00233,2023,1712373.9,EM000698,,399021.5,145098.7,124594.5,1168253.7,3,estimated_physical,self_reported,IPCC_AR6
CP00233,2024,1585991.5,EM000699,,385567.2,140206.3,121343.3,1060218.0,4,estimated_economic,modeled,IPCC_AR6
CP00234,2022,286078.8,EM000700,,55084.0,20030.5,16362.3,210964.3,3,estimated_physical,self_reported,IPCC_AR6
CP00234,2023,302563.2,EM000701,,53146.6,19326.0,19140.5,230090.6,3,estimated_physical,self_reported,IPCC_AR6
CP00234,2024,319308.8,EM000702,,51277.4,18646.3,17805.1,249385.1,2,reported,self_reported,IPCC_AR6
CP00235,2022,352558.0,EM000703,,113882.5,41411.8,30920.0,197263.7,2,reported,self_reported,IPCC_AR6
CP00235,2023,344760.4,EM000704,,105498.3,38363.0,35318.0,200899.1,2,reported,self_reported,IPCC_AR6
CP00235,2024,308799.1,EM000705,,97731.3,35538.7,35266.8,175529.1,3,estimated_physical,self_reported,IPCC_AR6
CP00236,2022,1996184.6,EM000706,,501771.8,182462.5,137746.7,1311950.3,4,estimated_economic,modeled,IPCC_AR6
CP00236,2023,2121503.3,EM000707,,467879.9,170138.2,144731.3,1483485.2,4,estimated_economic,modeled,IPCC_AR6
CP00236,2024,1521748.4,EM000708,,436277.3,158646.3,155870.5,926824.8,3,estimated_physical,self_reported,IPCC_AR6
CP00237,2022,18498.6,EM000709,,3316.1,1205.8,1186.8,13976.7,5,estimated_economic,modeled,IPCC_AR6
CP00237,2023,18696.5,EM000710,,3185.8,1158.5,842.3,14352.2,4,estimated_economic,modeled,IPCC_AR6
CP00237,2024,15095.1,EM000711,,3060.6,1112.9,1094.5,10921.6,5,estimated_economic,modeled,IPCC_AR6
CP00238,2022,88804.0,EM000712,,21262.0,7731.6,6555.3,59810.4,3,estimated_physical,self_reported,IPCC_AR6
CP00238,2023,85738.4,EM000713,,19622.0,7135.3,5902.3,58981.1,4,estimated_economic,modeled,IPCC_AR6
CP00238,2024,69373.3,EM000714,,18108.6,6584.9,5557.0,44679.8,4,estimated_economic,modeled,IPCC_AR6
CP00239,2022,14121.0,EM000715,,3216.8,1169.8,961.2,9734.4,4,estimated_economic,modeled,IPCC_AR6
CP00239,2023,12446.9,EM000716,,3120.0,1134.5,1048.0,8192.4,5,estimated_economic,modeled,IPCC_AR6
CP00239,2024,12508.6,EM000717,,3026.1,1100.4,1017.8,8382.1,5,estimated_economic,modeled,IPCC_AR6
CP00240,2022,351369.4,EM000718,,78392.4,28506.3,27482.9,244470.7,4,estimated_economic,modeled,IPCC_AR6
CP00240,2023,289536.2,EM000719,,75017.5,27279.1,24066.0,187239.6,3,estimated_physical,self_reported,IPCC_AR6
CP00240,2024,323223.7,EM000720,,71787.9,26104.7,25180.0,225331.1,3,estimated_physical,self_reported,IPCC_AR6
CP00241,2022,15485.9,EM000721,,3147.8,1144.6,977.6,11193.5,4,estimated_economic,modeled,IPCC_AR6
CP00241,2023,21786.1,EM000722,,2931.4,1065.9,867.4,17788.8,3,estimated_physical,self_reported,IPCC_AR6
CP00241,2024,15760.7,EM000723,,2729.8,992.7,967.1,12038.2,2,reported,self_reported,IPCC_AR6
CP00242,2022,125601.3,EM000724,,18205.0,6620.0,5228.2,100776.3,1,reported,third_party_verified,IPCC_AR6
CP00242,2023,95595.2,EM000725,,17239.4,6268.9,5776.2,72086.9,2,reported,self_reported,IPCC_AR6
CP00242,2024,103393.7,EM000726,,16324.9,5936.3,4698.3,81132.5,2,reported,self_reported,IPCC_AR6
CP00243,2022,1074466.7,EM000727,,249998.7,90908.6,76264.8,733559.4,1,reported,third_party_verified,IPCC_AR6
CP00243,2023,950142.5,EM000728,,238035.9,86558.5,69828.8,625548.1,2,reported,self_reported,IPCC_AR6
CP00243,2024,903936.7,EM000729,,226645.6,82416.6,66441.6,594874.5,2,reported,self_reported,IPCC_AR6
CP00244,2022,9442.5,EM000730,,1802.8,655.6,478.9,6984.1,3,estimated_physical,self_reported,IPCC_AR6
CP00244,2023,10630.3,EM000731,,1738.8,632.3,540.2,8259.2,2,reported,self_reported,IPCC_AR6
CP00244,2024,8628.0,EM000732,,1677.1,609.8,516.0,6341.1,2,reported,self_reported,IPCC_AR6
CP00245,2022,23329.8,EM000733,,4359.1,1585.1,1251.9,17385.6,3,estimated_physical,self_reported,IPCC_AR6
CP00245,2023,24635.2,EM000734,,4153.5,1510.4,1425.0,18971.3,2,reported,self_reported,IPCC_AR6
CP00245,2024,19850.5,EM000735,,3957.6,1439.1,1369.7,14453.8,3,estimated_physical,self_reported,IPCC_AR6
CP00246,2022,34259.0,EM000736,,5760.5,2094.7,2013.3,26403.8,3,estimated_physical,self_reported,IPCC_AR6
CP00246,2023,28481.9,EM000737,,5401.6,1964.2,1398.7,21116.1,2,reported,self_reported,IPCC_AR6
CP00246,2024,29551.1,EM000738,,5065.0,1841.8,1787.1,22644.3,4,estimated_economic,modeled,IPCC_AR6
CP00247,2022,8668.4,EM000739,,1426.4,518.7,404.5,6723.3,3,estimated_physical,self_reported,IPCC_AR6
CP00247,2023,7840.3,EM000740,,1326.5,482.4,453.4,6031.4,3,estimated_physical,self_reported,IPCC_AR6
CP00247,2024,8326.5,EM000741,,1233.5,448.6,416.9,6644.4,3,estimated_physical,self_reported,IPCC_AR6
CP00248,2022,2017271.9,EM000742,,454138.8,165141.4,134863.5,1397991.7,4,estimated_economic,modeled,IPCC_AR6
CP00248,2023,1392089.0,EM000743,,429203.4,156074.0,110242.2,806811.6,2,reported,self_reported,IPCC_AR6
CP00248,2024,1343019.5,EM000744,,405637.1,147504.4,137210.9,789878.0,3,estimated_physical,self_reported,IPCC_AR6
CP00249,2022,108896.5,EM000745,,19157.4,6966.3,6417.6,82772.8,3,estimated_physical,self_reported,IPCC_AR6
CP00249,2023,108702.4,EM000746,,18274.5,6645.3,5620.5,83782.6,2,reported,self_reported,IPCC_AR6
CP00249,2024,119995.4,EM000747,,17432.4,6339.0,4727.3,96224.0,2,reported,self_reported,IPCC_AR6
CP00250,2022,38660.4,EM000748,,5602.8,2037.4,2033.9,31020.2,4,estimated_economic,modeled,IPCC_AR6
CP00250,2023,28279.5,EM000749,,5224.5,1899.8,1442.9,21155.2,4,estimated_economic,modeled,IPCC_AR6
CP00250,2024,32774.7,EM000750,,4871.7,1771.5,1612.7,26131.5,4,estimated_economic,modeled,IPCC_AR6
CP00251,2022,26626.7,EM000751,,5860.3,2131.0,1897.3,18635.4,3,estimated_physical,self_reported,IPCC_AR6
CP00251,2023,18618.7,EM000752,,5444.6,1979.9,1408.7,11194.2,2,reported,self_reported,IPCC_AR6
CP00251,2024,22967.1,EM000753,,5058.4,1839.4,1522.8,16069.3,4,estimated_economic,modeled,IPCC_AR6
CP00252,2022,47485.0,EM000754,,9789.8,3559.9,2819.2,34135.3,3,estimated_physical,self_reported,IPCC_AR6
CP00252,2023,58996.1,EM000755,,9051.1,3291.3,2635.8,46653.7,3,estimated_physical,self_reported,IPCC_AR6
CP00252,2024,50851.8,EM000756,,8368.2,3043.0,2717.9,39440.6,3,estimated_physical,self_reported,IPCC_AR6
CP00253,2022,25844.5,EM000757,,7394.7,2689.0,2219.6,15760.8,4,estimated_economic,modeled,IPCC_AR6
CP00253,2023,24524.4,EM000758,,6902.7,2510.1,1787.9,15111.6,3,estimated_physical,self_reported,IPCC_AR6
CP00253,2024,20352.2,EM000759,,6443.4,2343.1,1789.2,11565.7,5,estimated_economic,modeled,IPCC_AR6
CP00254,2022,51854.1,EM000760,,10385.2,3776.4,3717.9,37692.5,1,reported,third_party_verified,IPCC_AR6
CP00254,2023,57607.3,EM000761,,10026.1,3645.9,2658.1,43935.3,2,reported,self_reported,IPCC_AR6
CP00254,2024,45915.9,EM000762,,9679.4,3519.8,3374.1,32716.7,2,reported,self_reported,IPCC_AR6
CP00255,2022,98336.5,EM000763,,17133.5,6230.4,5349.8,74972.6,4,estimated_economic,modeled,IPCC_AR6
CP00255,2023,94593.9,EM000764,,16397.9,5962.9,4549.8,72233.1,3,estimated_physical,self_reported,IPCC_AR6
CP00255,2024,91091.7,EM000765,,15693.8,5706.8,4218.2,69691.1,4,estimated_economic,modeled,IPCC_AR6
CP00256,2022,2716407.6,EM000766,,688454.0,250346.9,224387.6,1777606.7,3,estimated_physical,self_reported,IPCC_AR6
CP00256,2023,2299981.8,EM000767,,684055.2,248747.4,243187.9,1367179.2,3,estimated_physical,self_reported,IPCC_AR6
CP00256,2024,2169617.8,EM000768,,679684.5,247158.0,198435.6,1242775.3,2,reported,self_reported,IPCC_AR6
CP00257,2022,316172.5,EM000769,,93561.3,34022.3,24262.8,188588.9,3,estimated_physical,self_reported,IPCC_AR6
CP00257,2023,320951.5,EM000770,,95403.4,34692.2,26912.7,190855.9,2,reported,self_reported,IPCC_AR6
CP00257,2024,425463.3,EM000771,,97281.9,35375.2,34386.3,292806.2,3,estimated_physical,self_reported,IPCC_AR6
CP00258,2022,9414.8,EM000772,,2515.8,914.8,890.3,5984.2,5,estimated_economic,modeled,IPCC_AR6
CP00258,2023,8138.9,EM000773,,2558.2,930.2,911.0,4650.5,4,estimated_economic,modeled,IPCC_AR6
CP00258,2024,9947.0,EM000774,,2601.3,945.9,832.2,6399.8,3,estimated_physical,self_reported,IPCC_AR6
CP00259,2022,1655.0,EM000775,,342.3,124.5,116.8,1188.2,4,estimated_economic,modeled,IPCC_AR6
CP00259,2023,2276.4,EM000776,,340.2,123.7,101.3,1812.5,5,estimated_economic,modeled,IPCC_AR6
CP00259,2024,2253.8,EM000777,,338.1,123.0,121.9,1792.7,5,estimated_economic,modeled,IPCC_AR6
CP00260,2022,42755.3,EM000778,,11721.6,4262.4,3496.3,26771.3,5,estimated_economic,modeled,IPCC_AR6
CP00260,2023,41321.7,EM000779,,11868.4,4315.8,3228.2,25137.5,3,estimated_physical,self_reported,IPCC_AR6
CP00260,2024,40888.9,EM000780,,12017.0,4369.8,4211.4,24502.1,4,estimated_economic,modeled,IPCC_AR6
CP00261,2022,38956.7,EM000781,,9446.0,3434.9,2717.1,26075.8,4,estimated_economic,modeled,IPCC_AR6
CP00261,2023,32293.9,EM000782,,9480.6,3447.5,2984.3,19365.8,5,estimated_economic,modeled,IPCC_AR6
CP00261,2024,31722.2,EM000783,,9515.3,3460.1,2669.3,18746.8,3,estimated_physical,self_reported,IPCC_AR6
CP00262,2022,167119.3,EM000784,,38127.9,13864.7,10830.1,115126.7,4,estimated_economic,modeled,IPCC_AR6
CP00262,2023,160999.0,EM000785,,37916.1,13787.7,10681.4,109295.2,3,estimated_physical,self_reported,IPCC_AR6
CP00262,2024,161925.1,EM000786,,37705.4,13711.1,9603.5,110508.6,3,estimated_physical,self_reported,IPCC_AR6
CP00263,2022,19912.1,EM000787,,5492.4,1997.2,1820.7,12422.5,3,estimated_physical,self_reported,IPCC_AR6
CP00263,2023,21543.8,EM000788,,5537.2,2013.5,1656.1,13993.1,5,estimated_economic,modeled,IPCC_AR6
CP00263,2024,22231.3,EM000789,,5582.4,2030.0,1455.9,14618.9,4,estimated_economic,modeled,IPCC_AR6
CP00264,2022,1492252.4,EM000790,,438284.5,159376.2,120013.6,894591.7,4,estimated_economic,modeled,IPCC_AR6
CP00264,2023,2006968.5,EM000791,,444735.2,161721.9,160691.5,1400511.4,3,estimated_physical,self_reported,IPCC_AR6
CP00264,2024,1907958.3,EM000792,,451280.8,164102.1,120111.7,1292575.4,4,estimated_economic,modeled,IPCC_AR6
CP00265,2022,108555.0,EM000793,,26838.7,9759.5,8688.8,71956.8,5,estimated_economic,modeled,IPCC_AR6
CP00265,2023,104638.7,EM000794,,26877.9,9773.8,7488.6,67987.0,5,estimated_economic,modeled,IPCC_AR6
CP00265,2024,93608.9,EM000795,,26917.1,9788.0,9223.4,56903.8,4,estimated_economic,modeled,IPCC_AR6
CP00266,2022,14121.2,EM000796,,4125.3,1500.1,1216.0,8495.8,5,estimated_economic,modeled,IPCC_AR6
CP00266,2023,18097.4,EM000797,,4103.3,1492.1,1125.7,12502.0,3,estimated_physical,self_reported,IPCC_AR6
CP00266,2024,13690.2,EM000798,,4081.4,1484.1,1123.0,8124.7,5,estimated_economic,modeled,IPCC_AR6
CP00267,2022,24039.8,EM000799,,5957.1,2166.2,1622.2,15916.5,3,estimated_physical,self_reported,IPCC_AR6
CP00267,2023,20154.6,EM000800,,6027.9,2191.9,1934.0,11934.8,4,estimated_economic,modeled,IPCC_AR6
CP00267,2024,19421.4,EM000801,,6099.5,2218.0,1715.8,11103.9,3,estimated_physical,self_reported,IPCC_AR6
CP00268,2022,10906.8,EM000802,,2185.0,794.6,729.5,7927.2,4,estimated_economic,modeled,IPCC_AR6
CP00268,2023,15628.2,EM000803,,2226.8,809.7,658.6,12591.7,4,estimated_economic,modeled,IPCC_AR6
CP00268,2024,10811.0,EM000804,,2269.4,825.2,766.6,7716.4,5,estimated_economic,modeled,IPCC_AR6
CP00269,2022,65742.3,EM000805,,19069.2,6934.3,5150.7,39738.8,3,estimated_physical,self_reported,IPCC_AR6
CP00269,2023,75723.3,EM000806,,18903.5,6874.0,6804.6,49945.8,3,estimated_physical,self_reported,IPCC_AR6
CP00269,2024,84179.4,EM000807,,18739.3,6814.3,6274.9,58625.8,3,estimated_physical,self_reported,IPCC_AR6
CP00270,2022,2638217.9,EM000808,,780588.0,283850.2,246624.8,1573779.7,2,reported,self_reported,IPCC_AR6
CP00270,2023,2949157.7,EM000809,,789349.1,287036.0,229493.0,1872772.6,1,reported,third_party_verified,IPCC_AR6
CP00270,2024,2641570.5,EM000810,,798208.5,290257.6,263441.4,1553104.4,1,reported,third_party_verified,IPCC_AR6
CP00271,2022,4647.0,EM000811,,1081.5,393.3,310.3,3172.2,3,estimated_physical,self_reported,IPCC_AR6
CP00271,2023,4121.7,EM000812,,1074.7,390.8,290.2,2656.2,5,estimated_economic,modeled,IPCC_AR6
CP00271,2024,4725.6,EM000813,,1067.9,388.3,321.6,3269.4,3,estimated_physical,self_reported,IPCC_AR6
CP00272,2022,6337.8,EM000814,,1184.3,430.7,351.2,4722.8,4,estimated_economic,modeled,IPCC_AR6
CP00272,2023,8653.4,EM000815,,1195.8,434.8,319.0,7022.8,4,estimated_economic,modeled,IPCC_AR6
CP00272,2024,6265.9,EM000816,,1207.3,439.0,320.7,4619.6,2,reported,self_reported,IPCC_AR6
CP00273,2022,1798929.7,EM000817,,451021.0,164007.7,160234.8,1183901.0,1,reported,third_party_verified,IPCC_AR6
CP00273,2023,2002412.4,EM000818,,451345.4,164125.6,144652.4,1386941.4,3,estimated_physical,self_reported,IPCC_AR6
CP00273,2024,1510413.5,EM000819,,451670.1,164243.7,144515.3,894499.7,2,reported,self_reported,IPCC_AR6
CP00274,2022,137562.3,EM000820,,33844.6,12307.1,11633.5,91410.6,3,estimated_physical,self_reported,IPCC_AR6
CP00274,2023,120999.4,EM000821,,33658.7,12239.5,11931.9,75101.2,2,reported,self_reported,IPCC_AR6
CP00274,2024,135782.1,EM000822,,33473.8,12172.3,11481.1,90136.0,4,estimated_economic,modeled,IPCC_AR6
CP00275,2022,343105.1,EM000823,,111216.2,40442.3,30113.0,191446.6,3,estimated_physical,self_reported,IPCC_AR6
CP00275,2023,446701.1,EM000824,,110358.9,40130.5,32793.8,296211.7,2,reported,self_reported,IPCC_AR6
CP00275,2024,453819.0,EM000825,,109508.1,39821.1,33590.3,304489.8,3,estimated_physical,self_reported,IPCC_AR6
CP00276,2022,1484847.8,EM000826,,330331.3,120120.5,87343.7,1034396.0,3,estimated_physical,self_reported,IPCC_AR6
CP00276,2023,1512982.5,EM000827,,332754.3,121001.6,98677.4,1059226.6,2,reported,self_reported,IPCC_AR6
CP00276,2024,1190641.3,EM000828,,335195.2,121889.2,110678.6,733556.9,3,estimated_physical,self_reported,IPCC_AR6
CP00277,2022,9833.1,EM000829,,2752.1,1000.8,896.9,6080.2,5,estimated_economic,modeled,IPCC_AR6
CP00277,2023,9609.1,EM000830,,2790.1,1014.6,861.5,5804.4,4,estimated_economic,modeled,IPCC_AR6
CP00277,2024,10940.8,EM000831,,2828.6,1028.6,973.5,7083.6,4,estimated_economic,modeled,IPCC_AR6
CP00278,2022,13247.5,EM000832,,3577.4,1300.9,1181.3,8369.2,4,estimated_economic,modeled,IPCC_AR6
CP00278,2023,15078.7,EM000833,,3604.0,1310.6,1009.9,10164.1,5,estimated_economic,modeled,IPCC_AR6
CP00278,2024,11204.8,EM000834,,3630.8,1320.3,931.0,6253.7,5,estimated_economic,modeled,IPCC_AR6
CP00279,2022,753657.1,EM000835,,169816.8,61751.6,49698.0,522088.7,2,reported,self_reported,IPCC_AR6
CP00279,2023,749389.0,EM000836,,172997.2,62908.1,59492.4,513483.7,4,estimated_economic,modeled,IPCC_AR6
CP00279,2024,619619.4,EM000837,,176237.2,64086.2,61266.0,379296.0,2,reported,self_reported,IPCC_AR6
CP00280,2022,102148.4,EM000838,,29703.4,10801.2,7741.9,61643.8,4,estimated_economic,modeled,IPCC_AR6
CP00280,2023,99265.0,EM000839,,30219.9,10989.0,10013.1,58056.1,4,estimated_economic,modeled,IPCC_AR6
CP00280,2024,111842.9,EM000840,,30745.4,11180.1,11062.4,69917.4,2,reported,self_reported,IPCC_AR6
CP00281,2022,149115.1,EM000841,,36747.2,13362.6,12710.9,99005.3,2,reported,self_reported,IPCC_AR6
CP00281,2023,162127.8,EM000842,,37152.9,13510.2,10937.5,111464.7,2,reported,self_reported,IPCC_AR6
CP00281,2024,120132.8,EM000843,,37563.2,13659.3,11893.9,68910.3,2,reported,self_reported,IPCC_AR6
CP00282,2022,2849482.2,EM000844,,850469.9,309261.8,285891.5,1689750.5,4,estimated_economic,modeled,IPCC_AR6
CP00282,2023,3476694.6,EM000845,,845785.1,307558.2,253260.9,2323351.3,3,estimated_physical,self_reported,IPCC_AR6
CP00282,2024,3010073.6,EM000846,,841126.1,305864.0,277900.1,1863083.5,4,estimated_economic,modeled,IPCC_AR6
CP00283,2022,6442.2,EM000847,,1471.0,534.9,495.0,4436.3,3,estimated_physical,self_reported,IPCC_AR6
CP00283,2023,5593.7,EM000848,,1463.1,532.1,505.4,3598.5,3,estimated_physical,self_reported,IPCC_AR6
CP00283,2024,5942.5,EM000849,,1455.4,529.2,458.4,3957.9,5,estimated_economic,modeled,IPCC_AR6
CP00284,2022,20836.7,EM000850,,5453.3,1983.0,1640.1,13400.4,5,estimated_economic,modeled,IPCC_AR6
CP00284,2023,18383.1,EM000851,,5549.2,2017.9,1728.2,10816.0,5,estimated_economic,modeled,IPCC_AR6
CP00284,2024,25534.4,EM000852,,5646.7,2053.3,1567.8,17834.4,3,estimated_physical,self_reported,IPCC_AR6
CP00285,2022,295288.9,EM000853,,88084.2,32030.6,27795.8,175174.1,4,estimated_economic,modeled,IPCC_AR6
CP00285,2023,379343.2,EM000854,,87781.8,31920.7,26830.3,259640.7,4,estimated_economic,modeled,IPCC_AR6
CP00285,2024,309948.8,EM000855,,87480.5,31811.1,30162.5,190657.2,3,estimated_physical,self_reported,IPCC_AR6
CP00286,2022,314162.1,EM000856,,77875.6,28318.4,20743.8,207968.1,1,reported,third_party_verified,IPCC_AR6
CP00286,2023,252432.0,EM000857,,78973.6,28717.7,27396.2,144740.7,2,reported,self_reported,IPCC_AR6
CP00286,2024,250122.4,EM000858,,80087.2,29122.6,25117.4,140912.6,2,reported,self_reported,IPCC_AR6
CP00287,2022,31460.6,EM000859,,7497.8,2726.5,2359.8,21236.3,3,estimated_physical,self_reported,IPCC_AR6
CP00287,2023,30394.8,EM000860,,7557.1,2748.1,2145.6,20089.6,2,reported,self_reported,IPCC_AR6
CP00287,2024,34429.8,EM000861,,7616.9,2769.8,2407.3,24043.1,3,estimated_physical,self_reported,IPCC_AR6
CP00288,2022,89788.5,EM000862,,25327.4,9210.0,6470.4,55251.1,4,estimated_economic,modeled,IPCC_AR6
CP00288,2023,90569.1,EM000863,,25108.8,9130.5,7481.9,56329.8,3,estimated_physical,self_reported,IPCC_AR6
CP00288,2024,83857.5,EM000864,,24892.2,9051.7,8306.8,49913.6,4,estimated_economic,modeled,IPCC_AR6
CP00289,2022,64312.3,EM000865,,19940.4,7251.0,6688.6,37120.9,4,estimated_economic,modeled,IPCC_AR6
CP00289,2023,65132.5,EM000866,,20161.3,7331.4,5462.3,37639.8,5,estimated_economic,modeled,IPCC_AR6
CP00289,2024,80449.5,EM000867,,20384.7,7412.6,6492.8,52652.2,4,estimated_economic,modeled,IPCC_AR6
CP00290,2022,8864.0,EM000868,,1725.0,627.3,605.7,6511.7,4,estimated_economic,modeled,IPCC_AR6
CP00290,2023,8565.3,EM000869,,1722.8,626.5,604.8,6216.0,5,estimated_economic,modeled,IPCC_AR6
CP00290,2024,12072.8,EM000870,,1720.5,625.7,582.3,9726.6,4,estimated_economic,modeled,IPCC_AR6
CP00291,2022,13509.3,EM000871,,3516.0,1278.6,1144.9,8714.7,5,estimated_economic,modeled,IPCC_AR6
CP00291,2023,15948.4,EM000872,,3582.5,1302.7,1218.8,11063.2,4,estimated_economic,modeled,IPCC_AR6
CP00291,2024,13072.1,EM000873,,3650.3,1327.4,1270.0,8094.4,4,estimated_economic,modeled,IPCC_AR6
CP00292,2022,10624353.1,EM000874,,2516446.4,915071.4,697875.7,7192835.3,3,estimated_physical,self_reported,IPCC_AR6
CP00292,2023,10184843.5,EM000875,,2558522.4,930371.8,693797.3,6695949.3,2,reported,self_reported,IPCC_AR6
CP00292,2024,10421806.9,EM000876,,2601301.9,945928.0,890513.6,6874577.0,3,estimated_physical,self_reported,IPCC_AR6
CP00293,2022,806164.6,EM000877,,207368.2,75406.6,70462.5,523389.8,4,estimated_economic,modeled,IPCC_AR6
CP00293,2023,676418.7,EM000878,,210709.7,76621.7,60846.5,389087.3,2,reported,self_reported,IPCC_AR6
CP00293,2024,954357.7,EM000879,,214105.0,77856.4,61042.2,662396.3,2,reported,self_reported,IPCC_AR6
CP00294,2022,2591.7,EM000880,,774.6,281.7,219.0,1535.4,5,estimated_economic,modeled,IPCC_AR6
CP00294,2023,2905.5,EM000881,,768.9,279.6,269.3,1857.0,4,estimated_economic,modeled,IPCC_AR6
CP00294,2024,3083.5,EM000882,,763.3,277.6,204.6,2042.6,3,estimated_physical,self_reported,IPCC_AR6
CP00295,2022,42751.2,EM000883,,9834.9,3576.3,3422.9,29340.0,4,estimated_economic,modeled,IPCC_AR6
CP00295,2023,43209.0,EM000884,,9748.2,3544.8,2871.4,29916.0,3,estimated_physical,self_reported,IPCC_AR6
CP00295,2024,41799.5,EM000885,,9662.3,3513.6,2853.4,28623.6,5,estimated_economic,modeled,IPCC_AR6
CP00296,2022,197746.5,EM000886,,57005.7,20729.3,18755.2,120011.5,4,estimated_economic,modeled,IPCC_AR6
CP00296,2023,228963.7,EM000887,,57300.9,20836.7,19218.0,150826.1,3,estimated_physical,self_reported,IPCC_AR6
CP00296,2024,198272.1,EM000888,,57597.6,20944.6,14711.1,119729.9,4,estimated_economic,modeled,IPCC_AR6
CP00297,2022,7930892.8,EM000889,,2392561.7,870022.5,628063.7,4668308.6,2,reported,self_reported,IPCC_AR6
CP00297,2023,8730188.8,EM000890,,2389498.8,868908.7,632609.8,5471781.3,2,reported,self_reported,IPCC_AR6
CP00297,2024,8991935.3,EM000891,,2386439.8,867796.3,841795.3,5737699.2,2,reported,self_reported,IPCC_AR6
CP00298,2022,1338.4,EM000892,,196.8,71.6,69.9,1070.0,5,estimated_economic,modeled,IPCC_AR6
CP00298,2023,1348.3,EM000893,,195.3,71.0,56.7,1082.0,3,estimated_physical,self_reported,IPCC_AR6
CP00298,2024,1088.3,EM000894,,193.9,70.5,59.6,823.9,5,estimated_economic,modeled,IPCC_AR6
CP00299,2022,8308.3,EM000895,,2379.4,865.2,646.1,5063.7,3,estimated_physical,self_reported,IPCC_AR6
CP00299,2023,9018.4,EM000896,,2389.6,869.0,691.8,5759.8,4,estimated_economic,modeled,IPCC_AR6
CP00299,2024,7506.8,EM000897,,2399.9,872.7,710.5,4234.2,4,estimated_economic,modeled,IPCC_AR6
CP00300,2022,3918.1,EM000898,,1054.6,383.5,274.7,2480.0,4,estimated_economic,modeled,IPCC_AR6
CP00300,2023,4602.1,EM000899,,1055.5,383.8,347.4,3162.8,5,estimated_economic,modeled,IPCC_AR6
CP00300,2024,3675.3,EM000900,,1056.4,384.1,278.5,2234.8,4,estimated_economic,modeled,IPCC_AR6
