bank_id,reporting_year,electricity_kwh,scope2_location_tco2e,scope2_market_tco2e,invoice_id,facility_id,invoice_year,invoice_month,electricity_cost_eur,renewable_share_pct,natural_gas_kwh,natural_gas_cost_eur,water_m3,water_cost_eur,rec_volume_kwh,rec_registry,grid_emission_factor_tco2e_per_mwh,scope1_gas_tco2e
BANK04,,36123,11.162,0.0,UI0002419,FAC0068,2022,2022-07,7128.44,100,14535,1631.18,437,1575.27,36123.0,GO,0.309,2.9361
BANK04,,35087,10.8419,0.0,UI0002420,FAC0068,2022,2022-08,6428.18,100,15797,1594.95,888,4397.66,35087.0,I-REC,0.309,3.191
BANK04,,30003,9.2709,0.0,UI0002421,FAC0068,2022,2022-09,8573.77,100,12970,1610.21,544,2238.69,30003.0,I-REC,0.309,2.6199
BANK04,,29003,8.9619,0.0,UI0002422,FAC0068,2022,2022-10,7307.99,100,13702,1548.09,730,3109.95,29003.0,GO,0.309,2.7678
BANK04,,27335,8.4465,0.0,UI0002423,FAC0068,2022,2022-11,5143.33,100,13157,1672.6,609,2644.15,27335.0,I-REC,0.309,2.6577
BANK04,,38888,12.0164,0.0,UI0002424,FAC0068,2022,2022-12,8593.04,100,17583,2384.95,861,3800.9,38888.0,GO,0.309,3.5518
BANK04,,37395,11.2185,0.0,UI0002425,FAC0068,2023,2023-01,6806.9,100,17181,1623.69,676,2691.62,37395.0,GO,0.3,3.4706
BANK04,,34389,10.3167,0.0,UI0002426,FAC0068,2023,2023-02,8956.64,100,15955,1452.07,612,2954.94,34389.0,I-REC,0.3,3.2229
BANK04,,28758,8.6274,0.0,UI0002427,FAC0068,2023,2023-03,7348.78,100,13012,1610.47,887,4225.99,28758.0,I-REC,0.3,2.6284
BANK04,,28494,8.5482,0.0,UI0002428,FAC0068,2023,2023-04,6427.72,100,13257,1393.07,874,3622.9,28494.0,GO,0.3,2.6779
BANK04,,28032,8.4096,0.0,UI0002429,FAC0068,2023,2023-05,8920.66,100,12260,1332.89,565,2195.03,28032.0,I-REC,0.3,2.4765
BANK04,,35189,10.5567,0.0,UI0002430,FAC0068,2023,2023-06,6780.21,100,14721,1575.24,619,2790.02,35189.0,I-REC,0.3,2.9736
BANK04,,33220,9.966,0.0,UI0002431,FAC0068,2023,2023-07,9771.34,100,16786,1591.87,528,2224.18,33220.0,I-REC,0.3,3.3908
BANK04,,32562,9.7686,0.0,UI0002432,FAC0068,2023,2023-08,6046.14,100,14770,1196.99,498,1816.08,32562.0,I-REC,0.3,2.9835
BANK04,,25264,7.5792,0.0,UI0002433,FAC0068,2023,2023-09,6828.59,100,11398,1459.05,831,3141.07,25264.0,GO,0.3,2.3024
BANK04,,26587,7.9761,0.0,UI0002434,FAC0068,2023,2023-10,5772.85,100,12810,1096.03,717,3261.67,26587.0,GO,0.3,2.5876
BANK04,,25712,7.7136,0.0,UI0002435,FAC0068,2023,2023-11,5815.97,100,11914,1665.25,596,2010.5,25712.0,I-REC,0.3,2.4066
BANK04,,33340,10.002,0.0,UI0002436,FAC0068,2023,2023-12,7098.71,100,16236,1650.08,404,1216.13,33340.0,I-REC,0.3,3.2797
BANK04,,34727,10.116,0.0,UI0002437,FAC0068,2024,2024-01,8290.9,100,14960,1351.66,835,3218.37,34727.0,GO,0.2913,3.0219
BANK04,,37197,10.8355,0.0,UI0002438,FAC0068,2024,2024-02,9179.16,100,16160,1424.81,417,1481.35,37197.0,I-REC,0.2913,3.2643
BANK04,,25449,7.4133,0.0,UI0002439,FAC0068,2024,2024-03,7223.31,100,12898,976.82,450,1422.96,25449.0,I-REC,0.2913,2.6054
BANK04,,24143,7.0329,0.0,UI0002440,FAC0068,2024,2024-04,6896.16,100,12656,1530.01,410,1899.24,24143.0,I-REC,0.2913,2.5565
BANK04,,25319,7.3754,0.0,UI0002441,FAC0068,2024,2024-05,7352.92,100,11466,1372.61,568,2511.65,25319.0,I-REC,0.2913,2.3161
BANK04,,32818,9.5599,0.0,UI0002442,FAC0068,2024,2024-06,6111.3,100,14962,1872.46,853,3075.4,32818.0,GO,0.2913,3.0223
BANK04,,30369,8.8465,0.0,UI0002443,FAC0068,2024,2024-07,7051.47,100,14856,1918.75,498,1908.32,30369.0,I-REC,0.2913,3.0009
BANK04,,32901,9.5841,0.0,UI0002444,FAC0068,2024,2024-08,6951.3,100,14271,1312.44,439,1974.8,32901.0,GO,0.2913,2.8827
BANK04,,27184,7.9187,0.0,UI0002445,FAC0068,2024,2024-09,7882.18,100,10782,1118.46,689,3155.37,27184.0,I-REC,0.2913,2.178
BANK04,,23287,6.7835,0.0,UI0002446,FAC0068,2024,2024-10,4415.24,100,13083,1699.35,843,3895.75,23287.0,GO,0.2913,2.6428
BANK04,,27647,8.0536,0.0,UI0002447,FAC0068,2024,2024-11,8503.41,100,10946,1194.49,667,2514.28,27647.0,GO,0.2913,2.2111
BANK04,,37263,10.8547,0.0,UI0002448,FAC0068,2024,2024-12,9877.0,100,16862,2090.06,695,2246.15,37263.0,GO,0.2913,3.4061
BANK04,,13132,4.0578,0.0,UI0002449,FAC0069,2022,2022-01,2430.28,100,5738,544.75,2196,7118.62,13132.0,GO,0.309,1.1591
BANK04,,11146,3.4441,0.0,UI0002450,FAC0069,2022,2022-02,2353.65,100,5948,803.03,2325,8889.8,11146.0,GO,0.309,1.2015
BANK04,,8984,2.7761,0.0,UI0002451,FAC0069,2022,2022-03,2236.51,100,4200,436.01,2302,9374.98,8984.0,GO,0.309,0.8484
BANK04,,9355,2.8907,0.0,UI0002452,FAC0069,2022,2022-04,2798.05,100,4291,512.77,1337,6019.75,9355.0,I-REC,0.309,0.8668
BANK04,,9911,3.0625,0.0,UI0002453,FAC0069,2022,2022-05,3108.0,100,4492,580.92,2469,12291.81,9911.0,I-REC,0.309,0.9074
BANK04,,10045,3.1039,0.0,UI0002454,FAC0069,2022,2022-06,2652.11,100,5561,421.86,2163,10654.24,10045.0,GO,0.309,1.1233
BANK04,,10496,3.2433,0.0,UI0002455,FAC0069,2022,2022-07,2175.4,100,5453,601.76,1228,4084.8,10496.0,GO,0.309,1.1015
BANK04,,10306,3.1846,0.0,UI0002456,FAC0069,2022,2022-08,2968.47,100,5196,460.17,2521,10919.59,10306.0,I-REC,0.309,1.0496
BANK04,,9904,3.0603,0.0,UI0002457,FAC0069,2022,2022-09,2720.34,100,4473,606.07,1830,7214.54,9904.0,I-REC,0.309,0.9035
BANK04,,8848,2.734,0.0,UI0002458,FAC0069,2022,2022-10,2479.99,100,4245,372.89,1692,5099.37,8848.0,I-REC,0.309,0.8575
BANK04,,8914,2.7544,0.0,UI0002459,FAC0069,2022,2022-11,2786.66,100,3836,317.21,2486,9518.96,8914.0,GO,0.309,0.7749
BANK04,,13285,4.1051,0.0,UI0002460,FAC0069,2022,2022-12,2818.25,100,5185,384.56,1166,4403.58,13285.0,I-REC,0.309,1.0474
BANK04,,12667,3.8001,0.0,UI0002461,FAC0069,2023,2023-01,2844.0,100,5180,606.91,1227,4093.32,12667.0,GO,0.3,1.0464
BANK04,,10642,3.1926,0.0,UI0002462,FAC0069,2023,2023-02,2010.13,100,5245,397.21,2356,7640.22,10642.0,I-REC,0.3,1.0595
BANK04,,9039,2.7117,0.0,UI0002463,FAC0069,2023,2023-03,2613.97,100,4279,561.56,2176,9202.66,9039.0,GO,0.3,0.8644
BANK04,,8830,2.649,0.0,UI0002464,FAC0069,2023,2023-04,1990.6,100,3767,417.61,1206,5416.24,8830.0,GO,0.3,0.7609
BANK04,,9107,2.7321,0.0,UI0002465,FAC0069,2023,2023-05,1715.21,100,4053,507.28,2481,8540.4,9107.0,GO,0.3,0.8187
BANK04,,11176,3.3528,0.0,UI0002466,FAC0069,2023,2023-06,2685.22,100,5183,601.58,1625,6515.91,11176.0,I-REC,0.3,1.047
BANK04,,10785,3.2355,0.0,UI0002467,FAC0069,2023,2023-07,1971.75,100,5213,577.53,1275,4811.6,10785.0,I-REC,0.3,1.053
BANK04,,9734,2.9202,0.0,UI0002468,FAC0069,2023,2023-08,1818.08,100,5131,462.69,2399,7344.98,9734.0,I-REC,0.3,1.0365
BANK04,,8060,2.418,0.0,UI0002469,FAC0069,2023,2023-09,2401.53,100,3642,457.01,2242,6752.39,8060.0,GO,0.3,0.7357
BANK04,,7989,2.3967,0.0,UI0002470,FAC0069,2023,2023-10,2490.97,100,4217,557.9,2274,10317.95,7989.0,GO,0.3,0.8518
BANK04,,8215,2.4645,0.0,UI0002471,FAC0069,2023,2023-11,2444.59,100,4186,549.84,2320,10214.82,8215.0,GO,0.3,0.8456
BANK04,,11965,3.5895,0.0,UI0002472,FAC0069,2023,2023-12,2217.59,100,5318,660.55,1270,5945.58,11965.0,GO,0.3,1.0742
BANK04,,10450,3.0441,0.0,UI0002473,FAC0069,2024,2024-01,2709.12,100,5117,484.42,1510,7007.09,10450.0,I-REC,0.2913,1.0336
BANK04,,9877,2.8772,0.0,UI0002474,FAC0069,2024,2024-02,2237.52,100,5234,699.3,2383,9539.16,9877.0,I-REC,0.2913,1.0573
BANK04,,8069,2.3505,0.0,UI0002475,FAC0069,2024,2024-03,1748.7,100,3510,343.58,2525,10575.31,8069.0,GO,0.2913,0.709
BANK04,,7751,2.2579,0.0,UI0002476,FAC0069,2024,2024-04,2299.2,100,3879,426.71,1932,5952.96,7751.0,I-REC,0.2913,0.7836
BANK04,,7812,2.2756,0.0,UI0002477,FAC0069,2024,2024-05,1739.79,100,3871,451.21,1526,6585.99,7812.0,I-REC,0.2913,0.7819
BANK04,,9613,2.8003,0.0,UI0002478,FAC0069,2024,2024-06,3071.87,100,4501,454.67,2503,9666.98,9613.0,I-REC,0.2913,0.9092
BANK04,,9665,2.8154,0.0,UI0002479,FAC0069,2024,2024-07,2461.79,100,4345,442.28,2252,10146.38,9665.0,I-REC,0.2913,0.8777
BANK04,,10245,2.9844,0.0,UI0002480,FAC0069,2024,2024-08,2124.15,100,4981,382.05,2319,11308.16,10245.0,I-REC,0.2913,1.0062
BANK04,,8977,2.615,0.0,UI0002481,FAC0069,2024,2024-09,2407.65,100,3786,297.74,1899,9454.09,8977.0,I-REC,0.2913,0.7648
BANK04,,8493,2.474,0.0,UI0002482,FAC0069,2024,2024-10,2221.29,100,3695,262.35,1890,9321.81,8493.0,I-REC,0.2913,0.7464
BANK04,,8968,2.6124,0.0,UI0002483,FAC0069,2024,2024-11,2174.19,100,3704,359.9,2025,6564.89,8968.0,GO,0.2913,0.7482
BANK04,,10706,3.1187,0.0,UI0002484,FAC0069,2024,2024-12,2525.14,100,4686,330.6,2189,7397.25,10706.0,GO,0.2913,0.9466
BANK04,,48607,15.0196,0.0,UI0002485,FAC0070,2022,2022-01,11471.39,100,20368,2207.63,2807,13571.79,48607.0,I-REC,0.309,4.1143
BANK04,,52433,16.2018,0.0,UI0002486,FAC0070,2022,2022-02,9775.41,100,22779,2225.7,2222,8347.96,52433.0,GO,0.309,4.6014
BANK04,,38189,11.8004,0.0,UI0002487,FAC0070,2022,2022-03,8453.11,100,17318,1403.96,2832,13575.74,38189.0,GO,0.309,3.4982
BANK04,,38065,11.7621,0.0,UI0002488,FAC0070,2022,2022-04,7313.93,100,16497,2237.77,1590,5794.88,38065.0,GO,0.309,3.3324
BANK04,,34143,10.5502,0.0,UI0002489,FAC0070,2022,2022-05,7778.46,100,18028,2199.31,1965,9161.39,34143.0,GO,0.309,3.6417
BANK04,,39345,12.1576,0.0,UI0002490,FAC0070,2022,2022-06,11696.32,100,19452,1782.25,2860,10813.54,39345.0,I-REC,0.309,3.9293
BANK04,,39886,12.3248,0.0,UI0002491,FAC0070,2022,2022-07,11921.59,100,18882,1770.44,2004,6614.0,39886.0,GO,0.309,3.8142
BANK04,,44811,13.8466,0.0,UI0002492,FAC0070,2022,2022-08,10139.12,100,21821,2699.87,2968,10022.45,44811.0,GO,0.309,4.4078
BANK04,,33038,10.2087,0.0,UI0002493,FAC0070,2022,2022-09,6023.89,100,15754,1778.36,3007,14008.54,33038.0,GO,0.309,3.1823
BANK04,,33831,10.4538,0.0,UI0002494,FAC0070,2022,2022-10,6690.5,100,17047,2049.87,1788,5805.92,33831.0,I-REC,0.309,3.4435
BANK04,,36511,11.2819,0.0,UI0002495,FAC0070,2022,2022-11,9529.78,100,17771,2383.97,3012,14391.97,36511.0,GO,0.309,3.5897
BANK04,,45073,13.9276,0.0,UI0002496,FAC0070,2022,2022-12,13847.7,100,20287,2329.91,2819,8880.44,45073.0,I-REC,0.309,4.098
BANK04,,48581,14.5743,0.0,UI0002497,FAC0070,2023,2023-01,14117.76,100,22193,2348.9,2321,8194.24,48581.0,GO,0.3,4.483
BANK04,,48987,14.6961,0.0,UI0002498,FAC0070,2023,2023-02,13173.81,100,22405,2942.15,2579,10221.68,48987.0,GO,0.3,4.5258
BANK04,,35756,10.7268,0.0,UI0002499,FAC0070,2023,2023-03,6662.01,100,14587,1172.81,2926,14208.48,35756.0,GO,0.3,2.9466
BANK04,,33479,10.0437,0.0,UI0002500,FAC0070,2023,2023-04,7043.36,100,15778,1792.22,1763,7284.19,33479.0,GO,0.3,3.1872
BANK04,,35208,10.5624,0.0,UI0002501,FAC0070,2023,2023-05,6874.96,100,16452,1169.48,1497,4618.65,35208.0,I-REC,0.3,3.3233
BANK04,,43029,12.9087,0.0,UI0002502,FAC0070,2023,2023-06,8724.88,100,18716,1845.17,2904,14481.55,43029.0,GO,0.3,3.7806
BANK04,,41685,12.5055,0.0,UI0002503,FAC0070,2023,2023-07,12234.86,100,19612,2305.39,2803,10436.25,41685.0,I-REC,0.3,3.9616
BANK04,,41304,12.3912,0.0,UI0002504,FAC0070,2023,2023-08,12471.0,100,20976,2741.12,2750,10543.56,41304.0,I-REC,0.3,4.2372
BANK04,,35791,10.7373,0.0,UI0002505,FAC0070,2023,2023-09,9114.04,100,15055,1259.8,2293,10351.5,35791.0,GO,0.3,3.0411
BANK04,,33934,10.1802,0.0,UI0002506,FAC0070,2023,2023-10,7511.63,100,16077,1334.35,1918,8206.72,33934.0,GO,0.3,3.2476
BANK04,,31954,9.5862,0.0,UI0002507,FAC0070,2023,2023-11,10091.06,100,14479,1702.29,2972,13416.96,31954.0,GO,0.3,2.9248
BANK04,,45785,13.7355,0.0,UI0002508,FAC0070,2023,2023-12,9855.09,100,20201,1930.95,3126,12841.73,45785.0,GO,0.3,4.0806
BANK04,,43269,12.6043,0.0,UI0002509,FAC0070,2024,2024-01,7831.52,100,19905,1758.4,2202,8353.11,43269.0,I-REC,0.2913,4.0208
BANK04,,42477,12.3736,0.0,UI0002510,FAC0070,2024,2024-02,10811.19,100,21511,2319.39,2628,12981.63,42477.0,GO,0.2913,4.3452
BANK04,,30980,9.0245,0.0,UI0002511,FAC0070,2024,2024-03,7514.03,100,15513,1870.98,2843,9264.67,30980.0,GO,0.2913,3.1336
BANK04,,33088,9.6385,0.0,UI0002512,FAC0070,2024,2024-04,9856.27,100,14341,1219.85,1482,7147.11,33088.0,GO,0.2913,2.8969
BANK04,,32634,9.5063,0.0,UI0002513,FAC0070,2024,2024-05,9424.67,100,15207,1819.58,1537,5828.71,32634.0,I-REC,0.2913,3.0718
BANK04,,36255,10.5611,0.0,UI0002514,FAC0070,2024,2024-06,8025.94,100,18771,2494.54,2218,7018.64,36255.0,GO,0.2913,3.7917
BANK04,,41739,12.1586,0.0,UI0002515,FAC0070,2024,2024-07,12299.04,100,17345,1232.64,1358,5126.97,41739.0,I-REC,0.2913,3.5037
BANK04,,37692,10.9797,0.0,UI0002516,FAC0070,2024,2024-08,10945.14,100,17428,1948.89,1608,7819.3,37692.0,I-REC,0.2913,3.5205
BANK04,,31324,9.1247,0.0,UI0002517,FAC0070,2024,2024-09,6536.19,100,14782,1106.27,1840,8448.16,31324.0,GO,0.2913,2.986
BANK04,,34537,10.0606,0.0,UI0002518,FAC0070,2024,2024-10,10332.82,100,13695,1176.05,1572,7289.95,34537.0,GO,0.2913,2.7664
BANK04,,34775,10.13,0.0,UI0002519,FAC0070,2024,2024-11,7060.99,100,15747,1578.63,3032,12826.96,34775.0,I-REC,0.2913,3.1809
BANK04,,38977,11.354,0.0,UI0002520,FAC0070,2024,2024-12,8140.08,100,17976,2055.06,1434,4950.99,38977.0,GO,0.2913,3.6312
BANK05,,241587,36.0689,28.8552,UI0002521,FAC0071,2022,2022-01,61842.24,20,118425,11240.44,372,1526.35,48317.4,I-REC,0.1493,23.9219
BANK05,,247214,36.9091,29.5272,UI0002522,FAC0071,2022,2022-02,47693.72,20,106098,14353.09,428,1722.05,49442.8,GO,0.1493,21.4318
BANK05,,171838,25.6554,25.6554,UI0002523,FAC0071,2022,2022-03,33711.95,0,90750,9990.5,561,1855.17,0.0,,0.1493,18.3315
BANK05,,192718,28.7728,28.7728,UI0002524,FAC0071,2022,2022-04,48583.37,0,82160,8575.29,396,1416.47,0.0,,0.1493,16.5963
BANK05,,202547,30.2403,30.2403,UI0002525,FAC0071,2022,2022-05,41000.56,0,94965,7885.43,321,1522.15,0.0,,0.1493,19.1829
BANK05,,222376,33.2007,29.8807,UI0002526,FAC0071,2022,2022-06,40456.69,10,107643,10929.3,561,2452.43,22237.6,I-REC,0.1493,21.7439
BANK05,,252773,37.739,30.1912,UI0002527,FAC0071,2022,2022-07,53225.92,20,111370,10885.75,544,2136.1,50554.6,GO,0.1493,22.4967
BANK05,,228756,34.1533,34.1533,UI0002528,FAC0071,2022,2022-08,55877.3,0,111183,9504.21,416,1568.32,0.0,,0.1493,22.459
BANK05,,202251,30.1961,30.1961,UI0002529,FAC0071,2022,2022-09,36510.85,0,95478,13146.23,368,1381.93,0.0,,0.1493,19.2866
BANK05,,196871,29.3928,29.3928,UI0002530,FAC0071,2022,2022-10,38748.24,0,81197,11180.32,582,2662.58,0.0,,0.1493,16.4018
BANK05,,194152,28.9869,28.9869,UI0002531,FAC0071,2022,2022-11,58288.4,0,80588,8481.18,445,2105.04,0.0,,0.1493,16.2788
BANK05,,253444,37.8392,34.0553,UI0002532,FAC0071,2022,2022-12,50362.58,10,115664,10213.13,514,2354.58,25344.4,GO,0.1493,23.3641
BANK05,,259105,37.5702,33.8132,UI0002533,FAC0071,2023,2023-01,72826.42,10,110178,10490.13,254,1059.8,25910.5,I-REC,0.145,22.256
BANK05,,271292,39.3373,39.3373,UI0002534,FAC0071,2023,2023-02,83020.44,0,118912,11660.76,472,2328.49,0.0,,0.145,24.0202
BANK05,,172747,25.0483,25.0483,UI0002535,FAC0071,2023,2023-03,33379.92,0,83964,7066.99,368,1584.93,0.0,,0.145,16.9607
BANK05,,181596,26.3314,21.0651,UI0002536,FAC0071,2023,2023-04,39732.55,20,96723,12717.11,425,1753.06,36319.2,I-REC,0.145,19.538
BANK05,,175797,25.4906,22.9415,UI0002537,FAC0071,2023,2023-05,40294.04,10,88321,7134.7,354,1247.06,17579.7,GO,0.145,17.8408
BANK05,,215137,31.1949,28.0754,UI0002538,FAC0071,2023,2023-06,55510.99,10,115517,8800.59,501,2261.66,21513.7,GO,0.145,23.3344
BANK05,,210508,30.5237,30.5237,UI0002539,FAC0071,2023,2023-07,61152.54,0,108770,9535.8,493,2415.39,0.0,,0.145,21.9715
BANK05,,214042,31.0361,24.8289,UI0002540,FAC0071,2023,2023-08,49004.02,20,111569,10632.53,493,2450.08,42808.4,GO,0.145,22.5369
BANK05,,192567,27.9222,25.13,UI0002541,FAC0071,2023,2023-09,39162.12,10,90160,10240.96,375,1499.73,19256.7,GO,0.145,18.2123
BANK05,,200275,29.0399,26.1359,UI0002542,FAC0071,2023,2023-10,41472.74,10,95367,11277.56,320,1175.33,20027.5,GO,0.145,19.2641
BANK05,,190435,27.6131,22.0905,UI0002543,FAC0071,2023,2023-11,47405.35,20,87758,9141.59,405,1675.04,38087.0,I-REC,0.145,17.7271
BANK05,,247019,35.8178,32.236,UI0002544,FAC0071,2023,2023-12,47551.61,10,118656,10439.2,275,1152.59,24701.9,GO,0.145,23.9685
BANK05,,260984,36.7465,29.3972,UI0002545,FAC0071,2024,2024-01,47835.28,20,111813,12113.91,522,2134.37,52196.8,I-REC,0.1408,22.5862
BANK05,,246251,34.6721,34.6721,UI0002546,FAC0071,2024,2024-02,50944.01,0,116842,13150.15,415,1255.78,0.0,,0.1408,23.6021
BANK05,,204460,28.788,28.788,UI0002547,FAC0071,2024,2024-03,37751.92,0,95043,7151.96,289,996.44,0.0,,0.1408,19.1987
BANK05,,177316,24.9661,22.4695,UI0002548,FAC0071,2024,2024-04,38943.6,10,85421,10460.39,573,2191.95,17731.6,I-REC,0.1408,17.255
BANK05,,182892,25.7512,23.1761,UI0002549,FAC0071,2024,2024-05,58341.67,10,90938,10208.67,504,1599.73,18289.2,GO,0.1408,18.3695
BANK05,,252370,35.5337,31.9803,UI0002550,FAC0071,2024,2024-06,72891.33,10,109108,14568.12,382,1337.07,25237.0,I-REC,0.1408,22.0398
BANK05,,233375,32.8592,26.2874,UI0002551,FAC0071,2024,2024-07,74051.72,20,110867,12872.45,355,1470.19,46675.0,I-REC,0.1408,22.3951
BANK05,,215934,30.4035,24.3228,UI0002552,FAC0071,2024,2024-08,58865.18,20,119024,8554.65,411,1606.34,43186.8,GO,0.1408,24.0428
BANK05,,209356,29.4773,26.5296,UI0002553,FAC0071,2024,2024-09,50934.78,10,86717,12005.67,473,1971.5,20935.6,GO,0.1408,17.5168
BANK05,,188408,26.5278,26.5278,UI0002554,FAC0071,2024,2024-10,45995.99,0,80751,8096.45,311,1072.15,0.0,,0.1408,16.3117
BANK05,,179902,25.3302,20.2642,UI0002555,FAC0071,2024,2024-11,46635.38,20,86414,11982.52,517,2477.26,35980.4,GO,0.1408,17.4556
BANK05,,277734,39.1049,31.284,UI0002556,FAC0071,2024,2024-12,82818.9,20,121298,13972.59,407,1515.6,55546.8,I-REC,0.1408,24.5022
BANK05,,28965,4.3245,3.892,UI0002557,FAC0072,2022,2022-01,7107.05,10,13203,1033.77,383,1670.87,2896.5,I-REC,0.1493,2.667
BANK05,,26876,4.0126,3.6113,UI0002558,FAC0072,2022,2022-02,7380.95,10,13205,1114.4,668,3083.99,2687.6,I-REC,0.1493,2.6674
BANK05,,21925,3.2734,2.6187,UI0002559,FAC0072,2022,2022-03,5248.0,20,10351,971.16,318,1277.33,4385.0,I-REC,0.1493,2.0909
BANK05,,21748,3.247,2.9223,UI0002560,FAC0072,2022,2022-04,6211.35,10,10385,752.34,606,2734.5,2174.8,I-REC,0.1493,2.0978
BANK05,,20302,3.0311,2.728,UI0002561,FAC0072,2022,2022-05,5078.21,10,9877,1373.31,401,1587.04,2030.2,GO,0.1493,1.9952
BANK05,,27309,4.0772,4.0772,UI0002562,FAC0072,2022,2022-06,8543.48,0,12818,1718.98,566,2821.92,0.0,,0.1493,2.5892
BANK05,,25161,3.7565,3.7565,UI0002563,FAC0072,2022,2022-07,5876.98,0,11284,908.66,526,1994.19,0.0,,0.1493,2.2794
BANK05,,25582,3.8194,3.4375,UI0002564,FAC0072,2022,2022-08,6734.05,10,11645,1474.18,655,3011.03,2558.2,I-REC,0.1493,2.3523
BANK05,,21947,3.2767,2.949,UI0002565,FAC0072,2022,2022-09,5133.44,10,9709,855.85,593,2470.87,2194.7,GO,0.1493,1.9612
BANK05,,19976,2.9824,2.6842,UI0002566,FAC0072,2022,2022-10,5950.34,10,9563,1211.06,350,1217.03,1997.6,I-REC,0.1493,1.9317
BANK05,,22443,3.3507,2.6806,UI0002567,FAC0072,2022,2022-11,4153.1,20,10462,1199.96,681,2387.84,4488.6,GO,0.1493,2.1133
BANK05,,29483,4.4018,3.5214,UI0002568,FAC0072,2022,2022-12,7979.38,20,12232,1335.01,525,1861.54,5896.6,GO,0.1493,2.4709
BANK05,,30100,4.3645,4.3645,UI0002569,FAC0072,2023,2023-01,8122.05,0,13091,1153.43,485,2306.2,0.0,,0.145,2.6444
BANK05,,26742,3.8776,3.1021,UI0002570,FAC0072,2023,2023-02,8059.13,20,13822,999.02,464,2290.15,5348.4,GO,0.145,2.792
BANK05,,21276,3.085,3.085,UI0002571,FAC0072,2023,2023-03,6002.29,0,9526,914.79,541,2058.95,0.0,,0.145,1.9243
BANK05,,19851,2.8784,2.5906,UI0002572,FAC0072,2023,2023-04,5242.99,10,10204,930.67,368,1648.89,1985.1,GO,0.145,2.0612
BANK05,,19235,2.7891,2.7891,UI0002573,FAC0072,2023,2023-05,4740.67,0,10589,1081.16,659,2049.97,0.0,,0.145,2.139
BANK05,,27442,3.9791,3.1833,UI0002574,FAC0072,2023,2023-06,8320.07,20,11404,972.64,465,2149.04,5488.4,GO,0.145,2.3036
BANK05,,26943,3.9067,3.9067,UI0002575,FAC0072,2023,2023-07,7875.52,0,12750,1677.45,449,1713.03,0.0,,0.145,2.5755
BANK05,,25960,3.7642,3.0114,UI0002576,FAC0072,2023,2023-08,6242.43,20,12824,1079.09,507,1816.43,5192.0,I-REC,0.145,2.5904
BANK05,,20724,3.005,2.404,UI0002577,FAC0072,2023,2023-09,6583.66,20,9343,1169.82,497,2386.4,4144.8,GO,0.145,1.8873
BANK05,,22710,3.2929,3.2929,UI0002578,FAC0072,2023,2023-10,6960.16,0,10251,858.62,421,1922.95,0.0,,0.145,2.0707
BANK05,,21675,3.1429,3.1429,UI0002579,FAC0072,2023,2023-11,6276.18,0,9311,1113.69,458,2068.24,0.0,,0.145,1.8808
BANK05,,27006,3.9159,3.9159,UI0002580,FAC0072,2023,2023-12,4941.04,0,13850,1578.62,339,1312.75,0.0,,0.145,2.7977
BANK05,,28412,4.0004,3.2003,UI0002581,FAC0072,2024,2024-01,6418.43,20,13246,1290.45,604,2991.92,5682.4,GO,0.1408,2.6757
BANK05,,27154,3.8233,3.0586,UI0002582,FAC0072,2024,2024-02,6671.92,20,14161,1505.11,517,2580.7,5430.8,I-REC,0.1408,2.8605
BANK05,,22934,3.2291,2.9062,UI0002583,FAC0072,2024,2024-03,4818.31,10,8925,825.56,353,1667.72,2293.4,I-REC,0.1408,1.8029
BANK05,,20831,2.933,2.3464,UI0002584,FAC0072,2024,2024-04,4363.1,20,10275,964.8,516,2524.1,4166.2,GO,0.1408,2.0756
BANK05,,23141,3.2583,2.6066,UI0002585,FAC0072,2024,2024-05,4759.62,20,10201,736.71,641,2897.99,4628.2,GO,0.1408,2.0606
BANK05,,23672,3.333,2.9997,UI0002586,FAC0072,2024,2024-06,5695.01,10,11829,1217.57,539,2135.39,2367.2,GO,0.1408,2.3895
BANK05,,26847,3.7801,3.7801,UI0002587,FAC0072,2024,2024-07,8370.94,0,13061,1462.57,545,1895.68,0.0,,0.1408,2.6383
BANK05,,27277,3.8406,3.0725,UI0002588,FAC0072,2024,2024-08,5329.11,20,13081,1087.45,681,2671.86,5455.4,GO,0.1408,2.6424
BANK05,,20800,2.9286,2.6358,UI0002589,FAC0072,2024,2024-09,6539.38,10,10154,783.6,536,2397.44,2080.0,I-REC,0.1408,2.0511
BANK05,,20129,2.8342,2.2673,UI0002590,FAC0072,2024,2024-10,4879.78,20,10684,998.02,527,2311.87,4025.8,GO,0.1408,2.1582
BANK05,,22573,3.1783,3.1783,UI0002591,FAC0072,2024,2024-11,6047.66,0,8905,1093.25,561,2631.11,0.0,,0.1408,1.7988
BANK05,,27730,3.9044,3.5139,UI0002592,FAC0072,2024,2024-12,5149.91,10,14175,1027.79,662,2588.51,2773.0,GO,0.1408,2.8634
BANK05,,314788,46.9978,42.2981,UI0002593,FAC0073,2022,2022-01,80059.13,10,155565,13817.8,1772,8750.08,31478.8,GO,0.1493,31.4241
BANK05,,354968,52.9967,47.6971,UI0002594,FAC0073,2022,2022-02,86875.44,10,145998,14643.62,1610,7618.74,35496.8,I-REC,0.1493,29.4916
